u[124,109]: 19853.000000, v[124,109]: 19853.000000, p[124,109]: 19853.000000
u[125,109]: 19854.000000, v[125,109]: 19854.000000, p[125,109]: 19854.000000
u[126,109]: 19855.000000, v[126,109]: 19855.000000, p[126,109]: 19855.000000
u[127,109]: 19856.000000, v[127,109]: 19856.000000, p[127,109]: 19856.000000
u[16,98]: 17754.000000, v[16,98]: 17754.000000, p[16,98]: 17754.000000
u[17,98]: 17755.000000, v[17,98]: 17755.000000, p[17,98]: 17755.000000
u[18,98]: 17756.000000, v[18,98]: 17756.000000, p[18,98]: 17756.000000
u[19,98]: 17757.000000, v[19,98]: 17757.000000, p[19,98]: 17757.000000
u[20,98]: 17758.000000, v[20,98]: 17758.000000, p[20,98]: 17758.000000
u[21,98]: 17759.000000, v[21,98]: 17759.000000, p[21,98]: 17759.000000
u[22,98]: 17760.000000, v[22,98]: 17760.000000, p[22,98]: 17760.000000
u[23,98]: 17761.000000, v[23,98]: 17761.000000, p[23,98]: 17761.000000
u[24,98]: 17762.000000, v[24,98]: 17762.000000, p[24,98]: 17762.000000
u[25,98]: 17763.000000, v[25,98]: 17763.000000, p[25,98]: 17763.000000
u[26,98]: 17764.000000, v[26,98]: 17764.000000, p[26,98]: 17764.000000
u[27,98]: 17765.000000, v[27,98]: 17765.000000, p[27,98]: 17765.000000
u[28,98]: 17766.000000, v[28,98]: 17766.000000, p[28,98]: 17766.000000
u[29,98]: 17767.000000, v[29,98]: 17767.000000, p[29,98]: 17767.000000
u[30,98]: 17768.000000, v[30,98]: 17768.000000, p[30,98]: 17768.000000
u[31,98]: 17769.000000, v[31,98]: 17769.000000, p[31,98]: 17769.000000
u[16,99]: 17935.000000, v[16,99]: 17935.000000, p[16,99]: 17935.000000
u[17,99]: 17936.000000, v[17,99]: 17936.000000, p[17,99]: 17936.000000
u[18,99]: 17937.000000, v[18,99]: 17937.000000, p[18,99]: 17937.000000
u[19,99]: 17938.000000, v[19,99]: 17938.000000, p[19,99]: 17938.000000
u[20,99]: 17939.000000, v[20,99]: 17939.000000, p[20,99]: 17939.000000
u[21,99]: 17940.000000, v[21,99]: 17940.000000, p[21,99]: 17940.000000
u[22,99]: 17941.000000, v[22,99]: 17941.000000, p[22,99]: 17941.000000
u[23,99]: 17942.000000, v[23,99]: 17942.000000, p[23,99]: 17942.000000
u[24,99]: 17943.000000, v[24,99]: 17943.000000, p[24,99]: 17943.000000
u[25,99]: 17944.000000, v[25,99]: 17944.000000, p[25,99]: 17944.000000
u[26,99]: 17945.000000, v[26,99]: 17945.000000, p[26,99]: 17945.000000
u[27,99]: 17946.000000, v[27,99]: 17946.000000, p[27,99]: 17946.000000
u[28,99]: 17947.000000, v[28,99]: 17947.000000, p[28,99]: 17947.000000
u[29,99]: 17948.000000, v[29,99]: 17948.000000, p[29,99]: 17948.000000
u[30,99]: 17949.000000, v[30,99]: 17949.000000, p[30,99]: 17949.000000
u[31,99]: 17950.000000, v[31,99]: 17950.000000, p[31,99]: 17950.000000
u[112,106]: 19298.000000, v[112,106]: 19298.000000, p[112,106]: 19298.000000
u[113,106]: 19299.000000, v[113,106]: 19299.000000, p[113,106]: 19299.000000
u[114,106]: 19300.000000, v[114,106]: 19300.000000, p[114,106]: 19300.000000
u[115,106]: 19301.000000, v[115,106]: 19301.000000, p[115,106]: 19301.000000
u[116,106]: 19302.000000, v[116,106]: 19302.000000, p[116,106]: 19302.000000
u[117,106]: 19303.000000, v[117,106]: 19303.000000, p[117,106]: 19303.000000
u[118,106]: 19304.000000, v[118,106]: 19304.000000, p[118,106]: 19304.000000
u[119,106]: 19305.000000, v[119,106]: 19305.000000, p[119,106]: 19305.000000
u[120,106]: 19306.000000, v[120,106]: 19306.000000, p[120,106]: 19306.000000
u[121,106]: 19307.000000, v[121,106]: 19307.000000, p[121,106]: 19307.000000
u[122,106]: 19308.000000, v[122,106]: 19308.000000, p[122,106]: 19308.000000
u[123,106]: 19309.000000, v[123,106]: 19309.000000, p[123,106]: 19309.000000
u[124,106]: 19310.000000, v[124,106]: 19310.000000, p[124,106]: 19310.000000
u[125,106]: 19311.000000, v[125,106]: 19311.000000, p[125,106]: 19311.000000
u[126,106]: 19312.000000, v[126,106]: 19312.000000, p[126,106]: 19312.000000
u[127,106]: 19313.000000, v[127,106]: 19313.000000, p[127,106]: 19313.000000
u[112,107]: 19479.000000, v[112,107]: 19479.000000, p[112,107]: 19479.000000
u[113,107]: 19480.000000, v[113,107]: 19480.000000, p[113,107]: 19480.000000
u[114,107]: 19481.000000, v[114,107]: 19481.000000, p[114,107]: 19481.000000
u[115,107]: 19482.000000, v[115,107]: 19482.000000, p[115,107]: 19482.000000
u[116,107]: 19483.000000, v[116,107]: 19483.000000, p[116,107]: 19483.000000
u[117,107]: 19484.000000, v[117,107]: 19484.000000, p[117,107]: 19484.000000
u[118,107]: 19485.000000, v[118,107]: 19485.000000, p[118,107]: 19485.000000
u[119,107]: 19486.000000, v[119,107]: 19486.000000, p[119,107]: 19486.000000
u[120,107]: 19487.000000, v[120,107]: 19487.000000, p[120,107]: 19487.000000
u[121,107]: 19488.000000, v[121,107]: 19488.000000, p[121,107]: 19488.000000
u[122,107]: 19489.000000, v[122,107]: 19489.000000, p[122,107]: 19489.000000
u[123,107]: 19490.000000, v[123,107]: 19490.000000, p[123,107]: 19490.000000
u[124,107]: 19491.000000, v[124,107]: 19491.000000, p[124,107]: 19491.000000
u[125,107]: 19492.000000, v[125,107]: 19492.000000, p[125,107]: 19492.000000
u[126,107]: 19493.000000, v[126,107]: 19493.000000, p[126,107]: 19493.000000
u[127,107]: 19494.000000, v[127,107]: 19494.000000, p[127,107]: 19494.000000
u[16,18]: 3274.000000, v[16,18]: 3274.000000, p[16,18]: 3274.000000
u[17,18]: 3275.000000, v[17,18]: 3275.000000, p[17,18]: 3275.000000
u[18,18]: 3276.000000, v[18,18]: 3276.000000, p[18,18]: 3276.000000
u[19,18]: 3277.000000, v[19,18]: 3277.000000, p[19,18]: 3277.000000
u[20,18]: 3278.000000, v[20,18]: 3278.000000, p[20,18]: 3278.000000
u[21,18]: 3279.000000, v[21,18]: 3279.000000, p[21,18]: 3279.000000
u[22,18]: 3280.000000, v[22,18]: 3280.000000, p[22,18]: 3280.000000
u[23,18]: 3281.000000, v[23,18]: 3281.000000, p[23,18]: 3281.000000
u[24,18]: 3282.000000, v[24,18]: 3282.000000, p[24,18]: 3282.000000
u[25,18]: 3283.000000, v[25,18]: 3283.000000, p[25,18]: 3283.000000
u[26,18]: 3284.000000, v[26,18]: 3284.000000, p[26,18]: 3284.000000
u[27,18]: 3285.000000, v[27,18]: 3285.000000, p[27,18]: 3285.000000
u[28,18]: 3286.000000, v[28,18]: 3286.000000, p[28,18]: 3286.000000
u[29,18]: 3287.000000, v[29,18]: 3287.000000, p[29,18]: 3287.000000
u[30,18]: 3288.000000, v[30,18]: 3288.000000, p[30,18]: 3288.000000
u[31,18]: 3289.000000, v[31,18]: 3289.000000, p[31,18]: 3289.000000
u[16,19]: 3455.000000, v[16,19]: 3455.000000, p[16,19]: 3455.000000
u[17,19]: 3456.000000, v[17,19]: 3456.000000, p[17,19]: 3456.000000
u[18,19]: 3457.000000, v[18,19]: 3457.000000, p[18,19]: 3457.000000
u[19,19]: 3458.000000, v[19,19]: 3458.000000, p[19,19]: 3458.000000
u[20,19]: 3459.000000, v[20,19]: 3459.000000, p[20,19]: 3459.000000
u[21,19]: 3460.000000, v[21,19]: 3460.000000, p[21,19]: 3460.000000
u[22,19]: 3461.000000, v[22,19]: 3461.000000, p[22,19]: 3461.000000
u[23,19]: 3462.000000, v[23,19]: 3462.000000, p[23,19]: 3462.000000
u[24,19]: 3463.000000, v[24,19]: 3463.000000, p[24,19]: 3463.000000
u[25,19]: 3464.000000, v[25,19]: 3464.000000, p[25,19]: 3464.000000
u[26,19]: 3465.000000, v[26,19]: 3465.000000, p[26,19]: 3465.000000
u[27,19]: 3466.000000, v[27,19]: 3466.000000, p[27,19]: 3466.000000
u[28,19]: 3467.000000, v[28,19]: 3467.000000, p[28,19]: 3467.000000
u[29,19]: 3468.000000, v[29,19]: 3468.000000, p[29,19]: 3468.000000
u[30,19]: 3469.000000, v[30,19]: 3469.000000, p[30,19]: 3469.000000
u[31,19]: 3470.000000, v[31,19]: 3470.000000, p[31,19]: 3470.000000
u[16,100]: 18116.000000, v[16,100]: 18116.000000, p[16,100]: 18116.000000
u[17,100]: 18117.000000, v[17,100]: 18117.000000, p[17,100]: 18117.000000
u[18,100]: 18118.000000, v[18,100]: 18118.000000, p[18,100]: 18118.000000
u[19,100]: 18119.000000, v[19,100]: 18119.000000, p[19,100]: 18119.000000
u[20,100]: 18120.000000, v[20,100]: 18120.000000, p[20,100]: 18120.000000
u[21,100]: 18121.000000, v[21,100]: 18121.000000, p[21,100]: 18121.000000
u[22,100]: 18122.000000, v[22,100]: 18122.000000, p[22,100]: 18122.000000
u[23,100]: 18123.000000, v[23,100]: 18123.000000, p[23,100]: 18123.000000
u[24,100]: 18124.000000, v[24,100]: 18124.000000, p[24,100]: 18124.000000
u[25,100]: 18125.000000, v[25,100]: 18125.000000, p[25,100]: 18125.000000
u[26,100]: 18126.000000, v[26,100]: 18126.000000, p[26,100]: 18126.000000
u[27,100]: 18127.000000, v[27,100]: 18127.000000, p[27,100]: 18127.000000
u[28,100]: 18128.000000, v[28,100]: 18128.000000, p[28,100]: 18128.000000
u[29,100]: 18129.000000, v[29,100]: 18129.000000, p[29,100]: 18129.000000
u[30,100]: 18130.000000, v[30,100]: 18130.000000, p[30,100]: 18130.000000
u[31,100]: 18131.000000, v[31,100]: 18131.000000, p[31,100]: 18131.000000
u[16,101]: 18297.000000, v[16,101]: 18297.000000, p[16,101]: 18297.000000
u[17,101]: 18298.000000, v[17,101]: 18298.000000, p[17,101]: 18298.000000
u[18,101]: 18299.000000, v[18,101]: 18299.000000, p[18,101]: 18299.000000
u[19,101]: 18300.000000, v[19,101]: 18300.000000, p[19,101]: 18300.000000
u[20,101]: 18301.000000, v[20,101]: 18301.000000, p[20,101]: 18301.000000
u[21,101]: 18302.000000, v[21,101]: 18302.000000, p[21,101]: 18302.000000
u[22,101]: 18303.000000, v[22,101]: 18303.000000, p[22,101]: 18303.000000
u[23,101]: 18304.000000, v[23,101]: 18304.000000, p[23,101]: 18304.000000
u[24,101]: 18305.000000, v[24,101]: 18305.000000, p[24,101]: 18305.000000
u[25,101]: 18306.000000, v[25,101]: 18306.000000, p[25,101]: 18306.000000
u[26,101]: 18307.000000, v[26,101]: 18307.000000, p[26,101]: 18307.000000
u[27,101]: 18308.000000, v[27,101]: 18308.000000, p[27,101]: 18308.000000
u[28,101]: 18309.000000, v[28,101]: 18309.000000, p[28,101]: 18309.000000
u[29,101]: 18310.000000, v[29,101]: 18310.000000, p[29,101]: 18310.000000
u[30,101]: 18311.000000, v[30,101]: 18311.000000, p[30,101]: 18311.000000
u[31,101]: 18312.000000, v[31,101]: 18312.000000, p[31,101]: 18312.000000
u[16,28]: 5084.000000, v[16,28]: 5084.000000, p[16,28]: 5084.000000
u[17,28]: 5085.000000, v[17,28]: 5085.000000, p[17,28]: 5085.000000
u[18,28]: 5086.000000, v[18,28]: 5086.000000, p[18,28]: 5086.000000
u[19,28]: 5087.000000, v[19,28]: 5087.000000, p[19,28]: 5087.000000
u[20,28]: 5088.000000, v[20,28]: 5088.000000, p[20,28]: 5088.000000
u[21,28]: 5089.000000, v[21,28]: 5089.000000, p[21,28]: 5089.000000
u[22,28]: 5090.000000, v[22,28]: 5090.000000, p[22,28]: 5090.000000
u[23,28]: 5091.000000, v[23,28]: 5091.000000, p[23,28]: 5091.000000
u[24,28]: 5092.000000, v[24,28]: 5092.000000, p[24,28]: 5092.000000
u[25,28]: 5093.000000, v[25,28]: 5093.000000, p[25,28]: 5093.000000
u[26,28]: 5094.000000, v[26,28]: 5094.000000, p[26,28]: 5094.000000
u[27,28]: 5095.000000, v[27,28]: 5095.000000, p[27,28]: 5095.000000
u[28,28]: 5096.000000, v[28,28]: 5096.000000, p[28,28]: 5096.000000
u[29,28]: 5097.000000, v[29,28]: 5097.000000, p[29,28]: 5097.000000
u[30,28]: 5098.000000, v[30,28]: 5098.000000, p[30,28]: 5098.000000
u[31,28]: 5099.000000, v[31,28]: 5099.000000, p[31,28]: 5099.000000
u[16,29]: 5265.000000, v[16,29]: 5265.000000, p[16,29]: 5265.000000
u[17,29]: 5266.000000, v[17,29]: 5266.000000, p[17,29]: 5266.000000
u[18,29]: 5267.000000, v[18,29]: 5267.000000, p[18,29]: 5267.000000
u[19,29]: 5268.000000, v[19,29]: 5268.000000, p[19,29]: 5268.000000
u[20,29]: 5269.000000, v[20,29]: 5269.000000, p[20,29]: 5269.000000
u[21,29]: 5270.000000, v[21,29]: 5270.000000, p[21,29]: 5270.000000
u[22,29]: 5271.000000, v[22,29]: 5271.000000, p[22,29]: 5271.000000
u[23,29]: 5272.000000, v[23,29]: 5272.000000, p[23,29]: 5272.000000
u[24,29]: 5273.000000, v[24,29]: 5273.000000, p[24,29]: 5273.000000
u[25,29]: 5274.000000, v[25,29]: 5274.000000, p[25,29]: 5274.000000
u[26,29]: 5275.000000, v[26,29]: 5275.000000, p[26,29]: 5275.000000
u[27,29]: 5276.000000, v[27,29]: 5276.000000, p[27,29]: 5276.000000
u[28,29]: 5277.000000, v[28,29]: 5277.000000, p[28,29]: 5277.000000
u[29,29]: 5278.000000, v[29,29]: 5278.000000, p[29,29]: 5278.000000
u[30,29]: 5279.000000, v[30,29]: 5279.000000, p[30,29]: 5279.000000
u[31,29]: 5280.000000, v[31,29]: 5280.000000, p[31,29]: 5280.000000
u[112,98]: 17850.000000, v[112,98]: 17850.000000, p[112,98]: 17850.000000
u[113,98]: 17851.000000, v[113,98]: 17851.000000, p[113,98]: 17851.000000
u[114,98]: 17852.000000, v[114,98]: 17852.000000, p[114,98]: 17852.000000
u[115,98]: 17853.000000, v[115,98]: 17853.000000, p[115,98]: 17853.000000
u[116,98]: 17854.000000, v[116,98]: 17854.000000, p[116,98]: 17854.000000
u[117,98]: 17855.000000, v[117,98]: 17855.000000, p[117,98]: 17855.000000
u[118,98]: 17856.000000, v[118,98]: 17856.000000, p[118,98]: 17856.000000
u[119,98]: 17857.000000, v[119,98]: 17857.000000, p[119,98]: 17857.000000
u[120,98]: 17858.000000, v[120,98]: 17858.000000, p[120,98]: 17858.000000
u[121,98]: 17859.000000, v[121,98]: 17859.000000, p[121,98]: 17859.000000
u[122,98]: 17860.000000, v[122,98]: 17860.000000, p[122,98]: 17860.000000
u[123,98]: 17861.000000, v[123,98]: 17861.000000, p[123,98]: 17861.000000
u[124,98]: 17862.000000, v[124,98]: 17862.000000, p[124,98]: 17862.000000
u[125,98]: 17863.000000, v[125,98]: 17863.000000, p[125,98]: 17863.000000
u[126,98]: 17864.000000, v[126,98]: 17864.000000, p[126,98]: 17864.000000
u[127,98]: 17865.000000, v[127,98]: 17865.000000, p[127,98]: 17865.000000
u[112,99]: 18031.000000, v[112,99]: 18031.000000, p[112,99]: 18031.000000
u[113,99]: 18032.000000, v[113,99]: 18032.000000, p[113,99]: 18032.000000
u[114,99]: 18033.000000, v[114,99]: 18033.000000, p[114,99]: 18033.000000
u[115,99]: 18034.000000, v[115,99]: 18034.000000, p[115,99]: 18034.000000
u[116,99]: 18035.000000, v[116,99]: 18035.000000, p[116,99]: 18035.000000
u[117,99]: 18036.000000, v[117,99]: 18036.000000, p[117,99]: 18036.000000
u[118,99]: 18037.000000, v[118,99]: 18037.000000, p[118,99]: 18037.000000
u[119,99]: 18038.000000, v[119,99]: 18038.000000, p[119,99]: 18038.000000
u[120,99]: 18039.000000, v[120,99]: 18039.000000, p[120,99]: 18039.000000
u[121,99]: 18040.000000, v[121,99]: 18040.000000, p[121,99]: 18040.000000
u[122,99]: 18041.000000, v[122,99]: 18041.000000, p[122,99]: 18041.000000
u[123,99]: 18042.000000, v[123,99]: 18042.000000, p[123,99]: 18042.000000
u[124,99]: 18043.000000, v[124,99]: 18043.000000, p[124,99]: 18043.000000
u[125,99]: 18044.000000, v[125,99]: 18044.000000, p[125,99]: 18044.000000
u[126,99]: 18045.000000, v[126,99]: 18045.000000, p[126,99]: 18045.000000
u[127,99]: 18046.000000, v[127,99]: 18046.000000, p[127,99]: 18046.000000
u[112,110]: 20022.000000, v[112,110]: 20022.000000, p[112,110]: 20022.000000
u[113,110]: 20023.000000, v[113,110]: 20023.000000, p[113,110]: 20023.000000
u[114,110]: 20024.000000, v[114,110]: 20024.000000, p[114,110]: 20024.000000
u[115,110]: 20025.000000, v[115,110]: 20025.000000, p[115,110]: 20025.000000
u[116,110]: 20026.000000, v[116,110]: 20026.000000, p[116,110]: 20026.000000
u[117,110]: 20027.000000, v[117,110]: 20027.000000, p[117,110]: 20027.000000
u[118,110]: 20028.000000, v[118,110]: 20028.000000, p[118,110]: 20028.000000
u[119,110]: 20029.000000, v[119,110]: 20029.000000, p[119,110]: 20029.000000
u[120,110]: 20030.000000, v[120,110]: 20030.000000, p[120,110]: 20030.000000
u[121,110]: 20031.000000, v[121,110]: 20031.000000, p[121,110]: 20031.000000
u[122,110]: 20032.000000, v[122,110]: 20032.000000, p[122,110]: 20032.000000
u[123,110]: 20033.000000, v[123,110]: 20033.000000, p[123,110]: 20033.000000
u[124,110]: 20034.000000, v[124,110]: 20034.000000, p[124,110]: 20034.000000
u[125,110]: 20035.000000, v[125,110]: 20035.000000, p[125,110]: 20035.000000
u[126,110]: 20036.000000, v[126,110]: 20036.000000, p[126,110]: 20036.000000
u[127,110]: 20037.000000, v[127,110]: 20037.000000, p[127,110]: 20037.000000
u[112,111]: 20203.000000, v[112,111]: 20203.000000, p[112,111]: 20203.000000
u[113,111]: 20204.000000, v[113,111]: 20204.000000, p[113,111]: 20204.000000
u[114,111]: 20205.000000, v[114,111]: 20205.000000, p[114,111]: 20205.000000
u[115,111]: 20206.000000, v[115,111]: 20206.000000, p[115,111]: 20206.000000
u[116,111]: 20207.000000, v[116,111]: 20207.000000, p[116,111]: 20207.000000
u[117,111]: 20208.000000, v[117,111]: 20208.000000, p[117,111]: 20208.000000
u[118,111]: 20209.000000, v[118,111]: 20209.000000, p[118,111]: 20209.000000
u[119,111]: 20210.000000, v[119,111]: 20210.000000, p[119,111]: 20210.000000
u[120,111]: 20211.000000, v[120,111]: 20211.000000, p[120,111]: 20211.000000
u[121,111]: 20212.000000, v[121,111]: 20212.000000, p[121,111]: 20212.000000
u[122,111]: 20213.000000, v[122,111]: 20213.000000, p[122,111]: 20213.000000
u[123,111]: 20214.000000, v[123,111]: 20214.000000, p[123,111]: 20214.000000
u[124,111]: 20215.000000, v[124,111]: 20215.000000, p[124,111]: 20215.000000
u[125,111]: 20216.000000, v[125,111]: 20216.000000, p[125,111]: 20216.000000
u[126,111]: 20217.000000, v[126,111]: 20217.000000, p[126,111]: 20217.000000
u[127,111]: 20218.000000, v[127,111]: 20218.000000, p[127,111]: 20218.000000
u[16,126]: 22822.000000, v[16,126]: 22822.000000, p[16,126]: 22822.000000
u[17,126]: 22823.000000, v[17,126]: 22823.000000, p[17,126]: 22823.000000
u[18,126]: 22824.000000, v[18,126]: 22824.000000, p[18,126]: 22824.000000
u[19,126]: 22825.000000, v[19,126]: 22825.000000, p[19,126]: 22825.000000
u[20,126]: 22826.000000, v[20,126]: 22826.000000, p[20,126]: 22826.000000
u[21,126]: 22827.000000, v[21,126]: 22827.000000, p[21,126]: 22827.000000
u[22,126]: 22828.000000, v[22,126]: 22828.000000, p[22,126]: 22828.000000
u[23,126]: 22829.000000, v[23,126]: 22829.000000, p[23,126]: 22829.000000
u[24,126]: 22830.000000, v[24,126]: 22830.000000, p[24,126]: 22830.000000
u[25,126]: 22831.000000, v[25,126]: 22831.000000, p[25,126]: 22831.000000
u[26,126]: 22832.000000, v[26,126]: 22832.000000, p[26,126]: 22832.000000
u[27,126]: 22833.000000, v[27,126]: 22833.000000, p[27,126]: 22833.000000
u[28,126]: 22834.000000, v[28,126]: 22834.000000, p[28,126]: 22834.000000
u[29,126]: 22835.000000, v[29,126]: 22835.000000, p[29,126]: 22835.000000
u[30,126]: 22836.000000, v[30,126]: 22836.000000, p[30,126]: 22836.000000
u[31,126]: 22837.000000, v[31,126]: 22837.000000, p[31,126]: 22837.000000
u[16,127]: 23003.000000, v[16,127]: 23003.000000, p[16,127]: 23003.000000
u[17,127]: 23004.000000, v[17,127]: 23004.000000, p[17,127]: 23004.000000
u[18,127]: 23005.000000, v[18,127]: 23005.000000, p[18,127]: 23005.000000
u[19,127]: 23006.000000, v[19,127]: 23006.000000, p[19,127]: 23006.000000
u[20,127]: 23007.000000, v[20,127]: 23007.000000, p[20,127]: 23007.000000
u[21,127]: 23008.000000, v[21,127]: 23008.000000, p[21,127]: 23008.000000
u[22,127]: 23009.000000, v[22,127]: 23009.000000, p[22,127]: 23009.000000
u[23,127]: 23010.000000, v[23,127]: 23010.000000, p[23,127]: 23010.000000
u[24,127]: 23011.000000, v[24,127]: 23011.000000, p[24,127]: 23011.000000
u[25,127]: 23012.000000, v[25,127]: 23012.000000, p[25,127]: 23012.000000
u[26,127]: 23013.000000, v[26,127]: 23013.000000, p[26,127]: 23013.000000
u[27,127]: 23014.000000, v[27,127]: 23014.000000, p[27,127]: 23014.000000
u[28,127]: 23015.000000, v[28,127]: 23015.000000, p[28,127]: 23015.000000
u[29,127]: 23016.000000, v[29,127]: 23016.000000, p[29,127]: 23016.000000
u[30,127]: 23017.000000, v[30,127]: 23017.000000, p[30,127]: 23017.000000
u[31,127]: 23018.000000, v[31,127]: 23018.000000, p[31,127]: 23018.000000
u[16,104]: 18840.000000, v[16,104]: 18840.000000, p[16,104]: 18840.000000
u[17,104]: 18841.000000, v[17,104]: 18841.000000, p[17,104]: 18841.000000
u[18,104]: 18842.000000, v[18,104]: 18842.000000, p[18,104]: 18842.000000
u[19,104]: 18843.000000, v[19,104]: 18843.000000, p[19,104]: 18843.000000
u[20,104]: 18844.000000, v[20,104]: 18844.000000, p[20,104]: 18844.000000
u[21,104]: 18845.000000, v[21,104]: 18845.000000, p[21,104]: 18845.000000
u[22,104]: 18846.000000, v[22,104]: 18846.000000, p[22,104]: 18846.000000
u[23,104]: 18847.000000, v[23,104]: 18847.000000, p[23,104]: 18847.000000
u[24,104]: 18848.000000, v[24,104]: 18848.000000, p[24,104]: 18848.000000
u[25,104]: 18849.000000, v[25,104]: 18849.000000, p[25,104]: 18849.000000
u[26,104]: 18850.000000, v[26,104]: 18850.000000, p[26,104]: 18850.000000
u[27,104]: 18851.000000, v[27,104]: 18851.000000, p[27,104]: 18851.000000
u[28,104]: 18852.000000, v[28,104]: 18852.000000, p[28,104]: 18852.000000
u[29,104]: 18853.000000, v[29,104]: 18853.000000, p[29,104]: 18853.000000
u[30,104]: 18854.000000, v[30,104]: 18854.000000, p[30,104]: 18854.000000
u[31,104]: 18855.000000, v[31,104]: 18855.000000, p[31,104]: 18855.000000
u[16,105]: 19021.000000, v[16,105]: 19021.000000, p[16,105]: 19021.000000
u[17,105]: 19022.000000, v[17,105]: 19022.000000, p[17,105]: 19022.000000
u[18,105]: 19023.000000, v[18,105]: 19023.000000, p[18,105]: 19023.000000
u[19,105]: 19024.000000, v[19,105]: 19024.000000, p[19,105]: 19024.000000
u[20,105]: 19025.000000, v[20,105]: 19025.000000, p[20,105]: 19025.000000
u[21,105]: 19026.000000, v[21,105]: 19026.000000, p[21,105]: 19026.000000
u[22,105]: 19027.000000, v[22,105]: 19027.000000, p[22,105]: 19027.000000
u[23,105]: 19028.000000, v[23,105]: 19028.000000, p[23,105]: 19028.000000
u[24,105]: 19029.000000, v[24,105]: 19029.000000, p[24,105]: 19029.000000
u[25,105]: 19030.000000, v[25,105]: 19030.000000, p[25,105]: 19030.000000
u[26,105]: 19031.000000, v[26,105]: 19031.000000, p[26,105]: 19031.000000
u[27,105]: 19032.000000, v[27,105]: 19032.000000, p[27,105]: 19032.000000
u[28,105]: 19033.000000, v[28,105]: 19033.000000, p[28,105]: 19033.000000
u[29,105]: 19034.000000, v[29,105]: 19034.000000, p[29,105]: 19034.000000
u[30,105]: 19035.000000, v[30,105]: 19035.000000, p[30,105]: 19035.000000
u[31,105]: 19036.000000, v[31,105]: 19036.000000, p[31,105]: 19036.000000
u[112,96]: 17488.000000, v[112,96]: 17488.000000, p[112,96]: 17488.000000
u[113,96]: 17489.000000, v[113,96]: 17489.000000, p[113,96]: 17489.000000
u[114,96]: 17490.000000, v[114,96]: 17490.000000, p[114,96]: 17490.000000
u[115,96]: 17491.000000, v[115,96]: 17491.000000, p[115,96]: 17491.000000
u[116,96]: 17492.000000, v[116,96]: 17492.000000, p[116,96]: 17492.000000
u[117,96]: 17493.000000, v[117,96]: 17493.000000, p[117,96]: 17493.000000
u[118,96]: 17494.000000, v[118,96]: 17494.000000, p[118,96]: 17494.000000
u[119,96]: 17495.000000, v[119,96]: 17495.000000, p[119,96]: 17495.000000
u[120,96]: 17496.000000, v[120,96]: 17496.000000, p[120,96]: 17496.000000
u[121,96]: 17497.000000, v[121,96]: 17497.000000, p[121,96]: 17497.000000
u[122,96]: 17498.000000, v[122,96]: 17498.000000, p[122,96]: 17498.000000
u[123,96]: 17499.000000, v[123,96]: 17499.000000, p[123,96]: 17499.000000
u[124,96]: 17500.000000, v[124,96]: 17500.000000, p[124,96]: 17500.000000
u[125,96]: 17501.000000, v[125,96]: 17501.000000, p[125,96]: 17501.000000
u[126,96]: 17502.000000, v[126,96]: 17502.000000, p[126,96]: 17502.000000
u[127,96]: 17503.000000, v[127,96]: 17503.000000, p[127,96]: 17503.000000
u[112,97]: 17669.000000, v[112,97]: 17669.000000, p[112,97]: 17669.000000
u[113,97]: 17670.000000, v[113,97]: 17670.000000, p[113,97]: 17670.000000
u[114,97]: 17671.000000, v[114,97]: 17671.000000, p[114,97]: 17671.000000
u[115,97]: 17672.000000, v[115,97]: 17672.000000, p[115,97]: 17672.000000
u[116,97]: 17673.000000, v[116,97]: 17673.000000, p[116,97]: 17673.000000
u[117,97]: 17674.000000, v[117,97]: 17674.000000, p[117,97]: 17674.000000
u[118,97]: 17675.000000, v[118,97]: 17675.000000, p[118,97]: 17675.000000
u[119,97]: 17676.000000, v[119,97]: 17676.000000, p[119,97]: 17676.000000
u[120,97]: 17677.000000, v[120,97]: 17677.000000, p[120,97]: 17677.000000
u[121,97]: 17678.000000, v[121,97]: 17678.000000, p[121,97]: 17678.000000
u[122,97]: 17679.000000, v[122,97]: 17679.000000, p[122,97]: 17679.000000
u[123,97]: 17680.000000, v[123,97]: 17680.000000, p[123,97]: 17680.000000
u[124,97]: 17681.000000, v[124,97]: 17681.000000, p[124,97]: 17681.000000
u[125,97]: 17682.000000, v[125,97]: 17682.000000, p[125,97]: 17682.000000
u[126,97]: 17683.000000, v[126,97]: 17683.000000, p[126,97]: 17683.000000
u[127,97]: 17684.000000, v[127,97]: 17684.000000, p[127,97]: 17684.000000
u[16,20]: 3636.000000, v[16,20]: 3636.000000, p[16,20]: 3636.000000
u[17,20]: 3637.000000, v[17,20]: 3637.000000, p[17,20]: 3637.000000
u[18,20]: 3638.000000, v[18,20]: 3638.000000, p[18,20]: 3638.000000
u[19,20]: 3639.000000, v[19,20]: 3639.000000, p[19,20]: 3639.000000
u[20,20]: 3640.000000, v[20,20]: 3640.000000, p[20,20]: 3640.000000
u[21,20]: 3641.000000, v[21,20]: 3641.000000, p[21,20]: 3641.000000
u[22,20]: 3642.000000, v[22,20]: 3642.000000, p[22,20]: 3642.000000
u[23,20]: 3643.000000, v[23,20]: 3643.000000, p[23,20]: 3643.000000
u[24,20]: 3644.000000, v[24,20]: 3644.000000, p[24,20]: 3644.000000
